"ID","lat","lon","Agency","Bureau","Installation Name","City","State","Zip code","Real Property Type","Real Property Use","RPUID","Likely Disposition Outcome","Map Label"
3,"34.14009944","-87.36024556","Agriculture","Forest Service","NATIONAL FORESTS IN AL","DOUBLE SPRINGS","Alabama",35553,"Building","School","F1439.005781","Demolition","Excess Asset"
4,"34.14009944","-87.36024556","Agriculture","Forest Service","NATIONAL FORESTS IN AL","DOUBLE SPRINGS","Alabama",35553,"Building","All Other","F1440.005781","Demolition","Excess Asset"
5,"32.95666722","-87.46005611","Agriculture","Forest Service","NATIONAL FORESTS IN AL","MOUNDVILLE","Alabama",35474,"Building","All Other","F1522.005781","Demolition","Excess Asset"
6,"32.95666722","-87.46005611","Agriculture","Forest Service","NATIONAL FORESTS IN AL","MOUNDVILLE","Alabama",35474,"Building","Communications Systems","F1582.005781","Demolition","Excess Asset"
7,"34.14009944","-87.36024556","Agriculture","Forest Service","NATIONAL FORESTS IN AL","DOUBLE SPRINGS","Alabama",35553,"Building","Communications Systems","F2171.005781","Demolition","Excess Asset"
8,"34.10194639","-87.32076973","Agriculture","Forest Service","NATIONAL FORESTS IN AL","DOUBLE SPRINGS","Alabama",35553,"Building","Industrial","F588010402","Demolition","Excess Asset"
57,"56.17281667","-132.4573167","Agriculture","Forest Service","TONGASS NATIONAL FOREST","WRANGELL","Alaska",99929,"Building","Service","F1127.008031","Demolition","Excess Asset"
58,"60.804","-148.93","Agriculture","Forest Service","CHUGACH NATIONAL FOREST","PORTAGE","Alaska",99577,"Building","All Other","F1238.008121","Demolition","Excess Asset"
59,"60.923","-149.508","Agriculture","Forest Service","CHUGACH NATIONAL FOREST","HOPE","Alaska",99631,"Building","Other Institutional Uses","F1755.008121","Demolition","Excess Asset"
60,"60.493","-149.757","Agriculture","Forest Service","CHUGACH NATIONAL FOREST","COOPER LANDING","Alaska",99572,"Building","Service","F2045.008121","Demolition","Excess Asset"
94,"60.409","-149.365","Agriculture","Forest Service","CHUGACH NATIONAL FOREST","Moose Pass","Alaska",99631,"Building","Service","F2049.008121","Demolition","Excess Asset"
111,"57.50011389","-134.5779639","Agriculture","Forest Service","TONGASS NATIONAL FOREST","Angoon","Alaska",99820,"Building","All Other","F2004.008061","Demolition","Excess Asset"
118,"56.9694","-132.8211","Agriculture","Forest Service","TONGASS NATIONAL FOREST","Petersburg","Alaska",99833,"Building","All Other","F1072.008031","Demolition","Excess Asset"
119,"56.7125","-132.9539","Agriculture","Forest Service","TONGASS NATIONAL FOREST","Petersburg","Alaska",99833,"Building","Service","F1128.008031","Demolition","Excess Asset"
124,"57.52301667","-135.1889667","Agriculture","Forest Service","TONGASS NATIONAL FOREST","Sitka","Alaska",99835,"Building","All Other","F2011.008061","Demolition","Excess Asset"
318,"35.1404","-112.0566","Agriculture","Forest Service","KAIBAB NATIONAL FOREST","PARKS","Arizona",86046,"Building","Service","F1058.002381","Demolition","Excess Asset"
319,"34.6941","-112.1277","Agriculture","Forest Service","PRESCOTT NATIONAL FOREST","JEROME","Arizona",86326,"Building","Service","F1099.002481","Demolition","Excess Asset"
320,"36.4528","-112.2381","Agriculture","Forest Service","KAIBAB NATIONAL FOREST","JACOB LAKE","Arizona",86022,"Building","All Other","F1209.002381","Demolition","Excess Asset"
321,"34.7543","-112.4529","Agriculture","Forest Service","PRESCOTT NATIONAL FOREST","CHINO VALLEY","Arizona",86323,"Building","All Other","F1259.002481","Demolition","Excess Asset"
322,"35.9886","-112.1212","Agriculture","Forest Service","KAIBAB NATIONAL FOREST","TUSAYAN","Arizona",86046,"Building","Service","F1275.002381","Demolition","Excess Asset"
323,"35.988","-112.1196","Agriculture","Forest Service","KAIBAB NATIONAL FOREST","TUSAYAN","Arizona",86046,"Building","All Other","F1281.002381","Demolition","Excess Asset"
324,"35.9898","-112.1221","Agriculture","Forest Service","KAIBAB NATIONAL FOREST","TUSAYAN","Arizona",86046,"Building","All Other","F1285.002381","Demolition","Excess Asset"
325,"32.44177212","-110.7885055","Agriculture","Forest Service","CORONADO NF","CATALINA","Arizona",85619,"Building","All Other","F1559.002231","Demolition","Excess Asset"
327,"33.54058851","-109.31762337","Agriculture","Forest Service","APACHE-SITGREAVES NF","Clifton","Arizona",85533,"Building","Service","F2200.001931","Demolition","Excess Asset"
329,"34.6718","-111.7141","Agriculture","Forest Service","COCONINO NATIONAL FOREST","LAKE MONTEZUMA","Arizona",86336,"Building","All Other","F2183.002161","Demolition","Excess Asset"
331,"34.7434","-111.4104","Agriculture","Forest Service","COCONINO NATIONAL FOREST","HAPPY JACK","Arizona",86336,"Building","All Other","F2223.002161","Demolition","Excess Asset"
332,"34.8866","-111.428","Agriculture","Forest Service","COCONINO NATIONAL FOREST","MORMON LAKE","Arizona",86038,"Building","Service","F2268.002161","Demolition","Excess Asset"
333,"34.7434","-111.4104","Agriculture","Forest Service","COCONINO NATIONAL FOREST","HAPPY JACK","Arizona",86336,"Building","All Other","F2325.002161","Demolition","Excess Asset"
334,"34.67184752","-111.71412696","Agriculture","Forest Service","COCONINO NATIONAL FOREST","LAKE MONTEZUMA","Arizona",86336,"Building","All Other","F2460.002161","Demolition","Excess Asset"
335,"35.28313","-111.72412","Agriculture","Forest Service","COCONINO NATIONAL FOREST","FLAGSTAFF","Arizona",86001,"Building","All Other","F2591.002161","Demolition","Excess Asset"
341,"34.54574961","-110.91584257","Agriculture","Forest Service","APACHE-SITGREAVES NF","Sedona","Arizona",86336,"Building","All Other","F1162.001931","Demolition","Excess Asset"
343,"31.76419","-110.84704","Agriculture","Forest Service","CORONADO NATIONAL FOREST","CONTINENTAL","Arizona",85614,"Building","Service","F64010519","Demolition","Excess Asset"
428,"33.96336111","-111.87713889","Agriculture","Forest Service","TONTO NATIONAL FOREST","Scottsdale","Arizona",85262,"Building","All Other","F1002.002601","Demolition","New Excess Asset Identified in 2010"
429,"33.2639564","-109.36690044","Agriculture","Forest Service","APACHE-SITGREAVES NF","Clifton","Arizona",85533,"Building","Service","F2202.001931","Demolition","New Excess Asset Identified in 2010"
430,"34.14961111","-111.80208333","Agriculture","Forest Service","TONTO NATIONAL FOREST","BLACK CANYON CITY","Arizona",86333,"Building","Industrial","F1565.002601","Demolition","New Excess Asset Identified in 2010"
431,"34.21383056","-111.97776945","Agriculture","Forest Service","TONTO NATIONAL FOREST","BUMBLE BEE","Arizona",86333,"Building","All Other","F1567.002601","Demolition","New Excess Asset Identified in 2010"
432,"34.21383056","-111.97776945","Agriculture","Forest Service","TONTO NATIONAL FOREST","BUMBLE BEE","Arizona",86333,"Building","Service","F1568.002601","Demolition","New Excess Asset Identified in 2010"
433,"34.14916666","-111.80211111","Agriculture","Forest Service","TONTO NATIONAL FOREST","BLACK CANYON CITY","Arizona",86333,"Building","Service","F2205.002601","Demolition","New Excess Asset Identified in 2010"
502,"36.02922223","-92.20555833","Agriculture","Forest Service","OZARK-ST.FRANCIS NATIONAL FORESTS","Mountain View","Arkansas",72533,"Building","All Other","F1287.006571","Demolition","Excess Asset"
503,"36.02676667","-92.2053","Agriculture","Forest Service","OZARK-ST.FRANCIS NATIONAL FORESTS","Mountain View","Arkansas",72533,"Building","All Other","F1294.006571","Demolition","Excess Asset"
507,"35.86391667","-92.10333333","Agriculture","Forest Service","OZARK-ST.FRANCIS NATIONAL FORESTS","Mountain View","Arkansas",72560,"Building","Industrial","F1015.006571","Demolition","Excess Asset"
508,"35.98388889","-92.10669444","Agriculture","Forest Service","OZARK-ST.FRANCIS NATIONAL FORESTS","Mountain View","Arkansas",72560,"Building","Industrial","F1282.006571","Demolition","Excess Asset"
509,"35.98333333","-92.102","Agriculture","Forest Service","OZARK-ST.FRANCIS NATIONAL FORESTS","Mountain View","Arkansas",72560,"Building","All Other","F1283.006571","Demolition","Excess Asset"
529,"34.62399","-93.80432","Agriculture","Forest Service","OUACHITA NATIONAL FOREST","ODEN","Arkansas",71961,"Building","All Other","F1159.006441","Demolition","Excess Asset"
530,"35.39982777","-93.10955","Agriculture","Forest Service","OZARK-ST.FRANCIS NATIONAL FORESTS","DOVER","Arkansas",72837,"Building","All Other","F1235.006571","Demolition","Excess Asset"
531,"34.70459","-93.06293","Agriculture","Forest Service","OUACHITA NATIONAL FOREST","JESSIEVILLE","Arkansas",71949,"Building","Industrial","F1244.006441","Demolition","Excess Asset"
532,"34.9368","-93.40562","Agriculture","Forest Service","OUACHITA NATIONAL FOREST","ROVER","Arkansas",72860,"Building","All Other","F1260.006441","Demolition","Excess Asset"
533,"34.46666","-94.15444","Agriculture","Forest Service","OUACHITA NATIONAL FOREST","BOARD CAMP","Arkansas",71953,"Building","All Other","F2016.006441","Demolition","Excess Asset"
788,"38.876422","-119.985336","Agriculture","Forest Service","LTBMU-CALIFORNIA","SOUTH LAKE TAHOE","California",96150,"Building","Industrial","F1087010315","Demolition","Excess Asset"
790,"40.46323","-123.5244166","Agriculture","Forest Service","SIX RIVERS NATIONAL FOREST","HYAMPOM","California",95526,"Building","All Other","F1116.004041","Demolition","Excess Asset"
791,"39.9375","-120.9416667","Agriculture","Forest Service","PLUMAS NATIONAL FOREST","QUINCY","California",95971,"Building","All Other","F1146.004101","Demolition","Excess Asset"
793,"41.476742","-120.545584","Agriculture","Forest Service","MODOC NATIONAL FOREST","ALTURAS","California",96101,"Building","Industrial","F1151.003991","Demolition","Excess Asset"
794,"41.49444444","-120.5494444","Agriculture","Forest Service","MODOC NATIONAL FOREST","ALTURAS","California",96101,"Building","Industrial","F1159.003991","Demolition","Excess Asset"
795,"34.28892777","-117.21369722","Agriculture","Forest Service","SAN BERNARDINO N.F. - SUPERVISOR'S OFFICE","BLUE JAY","California",92407,"Building","All Other","F11643.004171","Demolition","Excess Asset"
796,"39.9375","-120.9416667","Agriculture","Forest Service","PLUMAS NATIONAL FOREST","QUINCY","California",95971,"Building","Warehouses","F1167.004101","Demolition","Excess Asset"
797,"34.5308583","-120.06478231","Agriculture","Forest Service","LOS PADRES NATIONAL FOREST","SANTA YNEZ","California",93117,"Building","All Other","F1168.003871","Demolition","Excess Asset"
798,"34.53018834","-120.06525231","Agriculture","Forest Service","LOS PADRES NATIONAL FOREST","SANTA YNEZ","California",93117,"Building","Industrial","F1169.003871","Demolition","Excess Asset"
799,"37.06522","-119.15568","Agriculture","Forest Service","SIERRA NATIONAL FOREST","LAKESHORE","California",93664,"Building","All Other","F1177.004381","Demolition","Excess Asset"
800,"36.9145","-119.04022","Agriculture","Forest Service","SIERRA NATIONAL FOREST","PINEHURST","California",17,"Building","All Other","F1180.004381","Demolition","Excess Asset"
801,"40.39976111","-122.9563","Agriculture","Forest Service","SHASTA-TRINITY NF","PLATINA","California",96047,"Building","Service","F1192.004291","Demolition","Excess Asset"
802,"34.541012","-119.18212622","Agriculture","Forest Service","LOS PADRES NATIONAL FOREST","OJAI","California",93023,"Building","Industrial","F1195.003871","Demolition","Excess Asset"
803,"39.26861111","-121.0172222","Agriculture","Forest Service","TAHOE NATIONAL FOREST","NEVADA CITY","California",95959,"Building","Industrial","F1195.004481","Demolition","Excess Asset"
804,"39.9375","-120.9416667","Agriculture","Forest Service","PLUMAS NATIONAL FOREST","QUINCY","California",95971,"Building","Service","F1207.004101","Demolition","Excess Asset"
805,"36.82972222","-119.685","Agriculture","Forest Service","SIERRA NATIONAL FOREST","CLOVIS","California",93611,"Building","Communications Systems","F1209.004381","Demolition","Excess Asset"
806,"41.26","-123.33","Agriculture","Forest Service","KLAMATH NATIONAL FOREST (CALIFORNIA)","FORKS OF SALMON","California",96031,"Building","All Other","F1210.003771","Demolition","Excess Asset"
807,"39.9375","-120.9416667","Agriculture","Forest Service","PLUMAS NATIONAL FOREST","QUINCY","California",95971,"Building","Service","F1210.004101","Demolition","Excess Asset"
808,"39.9375","-120.9416667","Agriculture","Forest Service","PLUMAS NATIONAL FOREST","QUINCY","California",95971,"Building","Service","F1212.004101","Demolition","Excess Asset"
809,"41.49444444","-120.5494444","Agriculture","Forest Service","MODOC NATIONAL FOREST","ALTURAS","California",96101,"Building","Service","F1217.003991","Demolition","Excess Asset"
810,"39.53027778","-122.2119444","Agriculture","Forest Service","MENDOCINO NATIONAL FOREST","WILLOWS","California",95988,"Building","Industrial","F1243.003931","Demolition","Excess Asset"
811,"39.26861111","-121.0172222","Agriculture","Forest Service","TAHOE NATIONAL FOREST","NEVADA CITY","California",95959,"Building","All Other","F1244.004481","Demolition","Excess Asset"
812,"33.74315277","-117.65868889","Agriculture","Forest Service","CLEVELAND NATIONAL FOREST","SILVERADO","California",92676,"Building","All Other","F12594.003621","Demolition","Excess Asset"
813,"36.82972222","-119.685","Agriculture","Forest Service","SIERRA NATIONAL FOREST","CLOVIS","California",93611,"Building","All Other","F1282.004381","Demolition","Excess Asset"
814,"38.73","-120.8219444","Agriculture","Forest Service","ELDORADO N.F.","PLACERVILLE","California",95667,"Building","Service","F1288.003661","Demolition","Excess Asset"
815,"39.39115","-122.4361","Agriculture","Forest Service","MENDOCINO NATIONAL FOREST","ELK CREEK","California",95988,"Building","All Other","F1298.003931","Demolition","Excess Asset"
816,"34.19622222","-117.04975","Agriculture","Forest Service","SAN BERNARDINO N.F. - SUPERVISOR'S OFFICE","ARROWBEAR LAKE","California",92314,"Building","All Other","F13025.004171","Demolition","Excess Asset"
817,"40.62727778","-123.48277778","Agriculture","Forest Service","SHASTA-TRINITY NF","HYAMPOM","California",96046,"Building","All Other","F1323.004291","Demolition","Excess Asset"
818,"40.54822222","-123.16511111","Agriculture","Forest Service","SHASTA-TRINITY NF","HAYFORK","California",96041,"Building","All Other","F1324.004291","Demolition","Excess Asset"
819,"34.27084723","-117.42419167","Agriculture","Forest Service","SAN BERNARDINO N.F. - SUPERVISOR'S OFFICE","SUMMIT","California",92407,"Building","Service","F1324010338","Demolition","Excess Asset"
820,"41.795376","-122.155739","Agriculture","Forest Service","KLAMATH NATIONAL FOREST (CALIFORNIA)","MOUNT HEBRON","California",96058,"Building","Service","F1327.003771","Demolition","Excess Asset"
821,"37.06554","-119.15589","Agriculture","Forest Service","SIERRA NATIONAL FOREST","CLOVIS","California",93611,"Building","All Other","F1327.004381","Demolition","Excess Asset"
823,"37.97777778","-120.3694444","Agriculture","Forest Service","STANISLAUS NATIONAL FOREST","SONORA","California",95370,"Building","All Other","F1417.004431","Demolition","Excess Asset"
824,"37.97777778","-120.3694444","Agriculture","Forest Service","STANISLAUS NATIONAL FOREST","SONORA","California",95370,"Building","Industrial","F1437.004431","Demolition","Excess Asset"
825,"41.931492","-123.478302","Agriculture","Forest Service","KLAMATH NATIONAL FOREST (CALIFORNIA)","HAPPY CAMP","California",34,"Building","All Other","F1521.003771","Demolition","Excess Asset"
826,"36.07694444","-119.0369444","Agriculture","Forest Service","SEQUOIA NATIONAL FOREST","PORTERVILLE","California",93257,"Building","Service","F1562.004231","Demolition","Excess Asset"
827,"32.73185278","-116.49311944","Agriculture","Forest Service","CLEVELAND NATIONAL FOREST","PINE VALLEY","California",91906,"Building","All Other","F1625010443","Demolition","Excess Asset"
828,"40.41055556","-120.6413889","Agriculture","Forest Service","LASSEN NATION FOREST","SUSANVILLE","California",96130,"Building","All Other","F1626.003831","Demolition","Excess Asset"
829,"34.67228711","-119.66499183","Agriculture","Forest Service","LOS PADRES NATIONAL FOREST","MONTECITO","California",32,"Building","Service","F1660.003871","Demolition","Excess Asset"
830,"34.63051026","-119.75984964","Agriculture","Forest Service","LOS PADRES NATIONAL FOREST","GOLETA","California",32,"Building","Service","F1678.003871","Demolition","Excess Asset"
831,"34.70212474","-119.57786392","Agriculture","Forest Service","LOS PADRES NATIONAL FOREST","MONTECITO","California",32,"Building","Service","F1701.003871","Demolition","Excess Asset"
832,"37.97777778","-120.3694444","Agriculture","Forest Service","STANISLAUS NATIONAL FOREST","SONORA","California",95370,"Building","All Other","F1793.004431","Demolition","Excess Asset"
833,"37.97777778","-120.3694444","Agriculture","Forest Service","STANISLAUS NATIONAL FOREST","SONORA","California",95370,"Building","All Other","F1799.004431","Demolition","Excess Asset"
834,"37.97777778","-120.3694444","Agriculture","Forest Service","STANISLAUS NATIONAL FOREST","SONORA","California",95370,"Building","All Other","F1805.004431","Demolition","Excess Asset"
835,"36.07694444","-119.0369444","Agriculture","Forest Service","SEQUOIA NATIONAL FOREST","PORTERVILLE","California",93257,"Building","Service","F1825.004231","Demolition","Excess Asset"
836,"37.97777778","-120.3694444","Agriculture","Forest Service","STANISLAUS NATIONAL FOREST","SONORA","California",95370,"Building","All Other","F1825.004431","Demolition","Excess Asset"
837,"39.53027778","-122.2119444","Agriculture","Forest Service","MENDOCINO NATIONAL FOREST","WILLOWS","California",95988,"Building","Service","F1870.003931","Demolition","Excess Asset"
838,"34.63033028","-119.7615496","Agriculture","Forest Service","LOS PADRES NATIONAL FOREST","GOLETA","California",32,"Building","Service","F1968.003871","Demolition","Excess Asset"
840,"41.790901","-123.387444","Agriculture","Forest Service","KLAMATH NATIONAL FOREST (CALIFORNIA)","HAPPY CAMP","California",96039,"Building","All Other","F2058.003771","Demolition","Excess Asset"
841,"39.37870093","-122.55046352","Agriculture","Forest Service","MENDOCINO NATIONAL FOREST","STONYFORD","California",95979,"Building","All Other","F2065.003931","Demolition","Excess Asset"
842,"39.37797757","-122.54951049","Agriculture","Forest Service","MENDOCINO NATIONAL FOREST","STONYFORD","California",95979,"Building","All Other","F2067.003931","Demolition","Excess Asset"
843,"39.37832466","-122.54929637","Agriculture","Forest Service","MENDOCINO NATIONAL FOREST","STONYFORD","California",95979,"Building","All Other","F2069.003931","Demolition","Excess Asset"
844,"39.37804154","-122.54875739","Agriculture","Forest Service","MENDOCINO NATIONAL FOREST","STONYFORD","California",95979,"Building","All Other","F2071.003931","Demolition","Excess Asset"
845,"36.07694444","-119.0369444","Agriculture","Forest Service","SEQUOIA NATIONAL FOREST","PORTERVILLE","California",93257,"Building","Service","F2086.004231","Demolition","Excess Asset"
846,"36.07694444","-119.0369444","Agriculture","Forest Service","SEQUOIA NATIONAL FOREST","PORTERVILLE","California",93257,"Building","Service","F2088.004231","Demolition","Excess Asset"
847,"39.9375","-120.9416667","Agriculture","Forest Service","PLUMAS NATIONAL FOREST","QUINCY","California",95971,"Building","All Other","F2135.004101","Demolition","Excess Asset"
849,"39.9375","-120.9416667","Agriculture","Forest Service","PLUMAS NATIONAL FOREST","QUINCY","California",95971,"Building","Service","F2138.004101","Demolition","Excess Asset"
850,"39.26026","-122.71481","Agriculture","Forest Service","MENDOCINO NATIONAL FOREST","STONYFORD","California",48,"Building","Communications Systems","F2154.003931","Demolition","Excess Asset"
851,"41.840355","-123.196587","Agriculture","Forest Service","KLAMATH NATIONAL FOREST (CALIFORNIA)","HAMBURG","California",96086,"Building","All Other","F2162.003771","Demolition","Excess Asset"
